year,latitude,longitude,wspd,wdir,number,wspd_kmh
2021,36.75,5.0,1.1464,108.342,0,4.12704
2021,36.75,5.25,1.3200779,139.25829,0,4.75228
2021,36.75,5.5,1.2402037,164.67126,0,4.464733
2021,36.75,5.75,1.0650347,160.15031,0,3.834125
2021,36.75,6.0,0.89284736,153.00304,0,3.2142503
2021,36.75,6.25,0.74668807,169.11317,0,2.688077
2021,36.75,6.5,0.8352719,169.63159,0,3.0069788
2021,36.75,6.75,1.0467879,169.535,0,3.7684362
2021,36.75,7.0,1.2638825,168.41536,0,4.549977
2021,36.75,7.25,1.1501853,251.0862,0,4.140667
2021,36.75,7.5,1.0143442,248.72865,0,3.651639
2021,36.75,7.75,0.9476411,189.86629,0,3.4115078
2021,36.75,8.0,1.1201454,164.11758,0,4.0325236
2021,36.75,8.25,1.1958499,274.85318,0,4.3050594
2021,36.75,8.5,1.2749529,272.82565,0,4.5898304
2021,36.75,8.75,1.1347913,295.4296,0,4.0852485
2021,36.75,9.0,1.1691548,302.09232,0,4.208957
2021,36.75,9.25,1.2648886,275.5615,0,4.553599
2021,36.75,9.5,1.1987857,279.6755,0,4.315628
2021,36.75,9.75,1.0803792,219.94853,0,3.8893652
2021,36.75,10.0,1.0322424,224.2274,0,3.7160726
2021,36.75,10.25,1.1626022,221.17299,0,4.1853676
2021,36.75,10.5,1.2188412,218.82866,0,4.3878284
2021,36.75,10.75,1.1432197,246.2636,0,4.115591
2021,36.75,11.0,1.4100018,238.63062,0,5.0760064
2021,36.75,11.25,1.7293946,241.77075,0,6.22582
2021,36.75,11.5,1.9285208,242.81148,0,6.9426746
2021,36.75,11.75,2.0029113,242.80138,0,7.2104807
2021,36.75,12.0,2.0455863,242.46971,0,7.3641105
2021,36.5,-9.0,4.428968,221.53564,0,15.944284
2021,36.5,-8.75,4.100162,248.80501,0,14.760583
2021,36.5,-8.5,3.7857134,247.01575,0,13.628568
2021,36.5,-8.25,3.3806431,244.65108,0,12.170315
2021,36.5,-8.0,3.0350282,242.68227,0,10.926102
